S1	S2	S3	S4	S5	S6
  7.9908007e-001  8.0843182e+000  1.0615377e+000  4.5227062e-001  4.4265356e+000  2.1540500e+000
  6.7159598e-001  4.2832519e+000  8.4163179e-001  3.0778992e+000  2.9866870e+000 -1.8508996e+000
  9.5174551e-002  2.2534612e-001  1.0726783e+000  7.6806585e-002  1.1168774e+001 -1.8116925e-001
  3.9484926e-001  1.1596420e+001  1.1051081e+000  9.2064738e-001  1.0879592e+000  3.5796609e+000
  5.6891516e-001  5.4185204e-001  7.3897552e-001  3.7063751e+000  1.0334719e+001  2.9247361e+000
  4.5862490e-001  6.7515912e-001  1.1721448e+000  8.0597580e-001  3.4341755e+000 -2.2831293e+000
  6.4421961e-001  3.5924153e+000  1.7705645e+000  6.2893891e+000  1.7170166e+000  6.5194333e-002
  9.0010282e-001  2.4952148e-001  9.4411356e-001  1.0066477e+001  7.4967765e+000  2.7435829e+000
  7.7731424e-001  2.0619018e+000  1.3056220e+000  4.2732303e-001  2.7077362e+000  8.3547167e-001
  5.0262819e-001  1.1459895e+000  1.0701806e+000  2.8762233e+000  1.0027156e+000  3.2670075e+000
  7.0301529e-002  7.9094097e-001  1.0020868e+000  8.1042980e-002  8.8942015e+000  2.3634058e+000
  5.8618321e-001  3.7271180e+000  1.0929765e+000  2.0413064e-001  2.7454623e+000  1.6185416e+000
  7.2350292e-001  2.2366417e+000  1.8319113e+000  4.9291253e-002  4.6226829e+000  4.3685388e+000
  7.9679769e-001  1.1304952e+000  9.2010035e-001  1.4473099e-001  4.7927355e+000  3.8548006e+000
  9.5422566e-001  6.0913029e+000  9.1257637e-001  2.0105549e+000  1.1903045e+001  3.3851288e+000
  7.7603160e-001  3.6538189e+000  9.3072834e-001  7.9282537e+000  2.4993029e+000  3.3893914e+000
  7.4768709e-001  2.7196440e+000  1.1860783e+000  3.6982444e+000  6.7628885e+000  2.4752330e+000
  5.7403832e-001  1.0934389e+000  7.8059259e-001  5.2264114e+000  2.5962437e+000  2.1134790e+000
  7.4917572e-001  3.9980110e+000  1.0224047e+000  6.0497373e+000  3.2071278e+000  7.5015246e+000
  7.8905215e-001  2.9755419e+000  1.2652539e+000  7.2389048e-001  4.0356514e+000  3.3328810e+000
  8.9044619e-001  1.6678643e+000  7.5884969e-001  7.2513671e-001  6.6411158e+000  5.7179600e-001
  6.8278965e-001  2.2631034e+000  1.4046664e+000  4.9493238e+000  3.1607055e+000  2.5255164e+000
  5.8500917e-001  3.6356499e+000  1.0911382e+000  2.1592948e+000  8.9434099e+000  4.7349852e+000
  9.2106701e-001  1.7077406e-001  9.0864038e-001  5.1552018e-001  5.2094560e+000  1.7498193e+000
  6.2203397e-001  9.8690580e-001  1.4284236e+000  2.3446938e-001  4.0455399e-001  8.4063184e-001
  7.7333876e-001  2.0167054e+000  9.4059116e-001  1.3306894e+000  4.5149948e+000  1.9397216e+000
  7.2236222e-001  4.0474606e+000  9.7218868e-001  3.3874998e+000  3.2176219e+000  2.0719925e+000
  7.7247245e-001  3.4001602e+000  7.6282240e-001  1.3984693e+000  2.6963965e+000  2.9108533e+000
  9.8183690e-001  4.9069096e+000  1.3851391e+000  2.0181683e-001  2.9085630e+000  5.3279393e-001
  7.4520606e-001  2.4444767e+000  7.2996831e-001  2.1173532e-001  1.1968388e+000 -1.1060724e-001
  9.8933683e-001  1.3722652e+001  9.6530284e-001  3.1501400e+000  2.7385223e+000  6.5426195e-001
  7.2631612e-001  1.0780069e+001  9.2167685e-001  3.9743919e-001  7.4020764e+000  2.7390010e+000
  5.0638453e-001  1.2015352e+000  7.2828524e-001  9.8396316e-001  1.6918004e+000  5.1089164e+000
  3.6030070e-001  4.9222036e+000  1.1326086e+000  6.5921413e-002  6.5682389e+000  1.1068453e+000
  8.3194879e-001  2.2015834e+000  6.8652519e-001  2.5050738e-001  5.7446267e+000  2.2763445e+000
  4.5479614e-001  3.1935375e+000  9.3357582e-001  6.5032361e-001  1.0189585e+001 -1.0109942e+000
  9.0326196e-001  1.0118040e+000  1.7080136e+000  5.8311763e-001  6.0149888e+000  2.7674689e+000
  7.9922091e-001  1.5027616e+000  1.2061763e+000  6.2512455e+000  1.1123052e+001  3.1079909e+000
  9.4707333e-001  3.1010048e+000  2.2454895e+000  5.0514049e-001  7.6140921e+000  3.5872225e+000
  8.8926506e-001  8.5758768e+000  1.0680252e+000  2.2286381e+000  1.4212620e+000  3.4923582e+000
  8.8153264e-001  3.2060320e+000  7.8582002e-001  5.2973587e-001  3.0031250e+000  1.2138849e+000
  7.4919439e-001  2.8715111e+000  1.7059383e+000  4.8562137e+000  4.3587507e+000  1.9448184e+000
  7.1911239e-001  2.1465504e+000  1.0213436e+000  7.0560056e-001  7.3371364e+000  1.4984384e+000
  7.2069366e-001  2.2816061e+000  9.5413896e-001  5.3001120e+000  1.1238557e+001  1.7115751e+000
  6.3132772e-001  3.1565638e+000  1.0689161e+000  4.3055428e+000  3.4442841e+000  4.5282996e-002
  5.1780200e-001  6.8770802e+000  8.6343165e-001  4.3788407e+000  1.3183156e+000  4.2645813e+000
  4.3883711e-001  2.9483465e+000  1.1030540e+000  4.5035793e+000  3.6683755e+000  6.1023798e+000
  7.6817840e-001  6.8045926e+000  1.2682819e+000  5.9460208e-001  1.6230308e+001  3.5337166e+000
  2.2469252e-001  6.7643979e-001  1.1293242e+000  3.3538347e+000  3.3175303e+000  1.7371374e+000
  7.4632996e-001  4.6463969e-002  8.1943874e-001  7.6272664e+000  2.2337353e+000  3.2265126e+000
  6.6090053e-001  1.3015073e+000  1.0514686e+000  1.0935060e+000  3.6289787e+000  1.4945225e+000
  8.1708856e-001  5.7443855e+000  1.0373111e+000  1.8132282e+000  1.2004456e+001  3.3446158e+000
  4.1843513e-001  1.6902615e+000  1.6185025e+000  2.2524190e+000  2.0992972e+000 -2.2956727e-001
  6.1740509e-001  3.1677869e+000  1.2550322e+000  3.5880454e+000  6.7196991e+000  3.0918175e+000
  9.7131249e-001  2.6920516e+000  1.5035343e+000  5.1877881e-001  1.2136496e+001  2.1743611e+000
  7.9302878e-001  7.5128684e-002  1.7581164e+000  2.5900344e+000  4.5100946e+000  4.1326664e+000
  6.9664397e-001  8.8666049e+000  1.1910617e+000  1.2231916e+000  2.7533240e+000  6.3648904e-001
  3.6371926e-001  1.7632993e+000  1.0259251e+000  1.0299494e+000  1.4822464e+000  7.2749784e-001
  9.0374789e-001  2.5206306e+000  1.2767028e+000  1.1936119e+000  8.0215101e+000  3.5644737e+000
  5.0546842e-001  1.2940929e+000  1.1585961e+000  2.2580001e+000  1.0842186e+001 -1.0934330e+000
  7.2311566e-001  9.0133465e-001  1.2027733e+000  4.0286219e+000  5.5656409e+000  1.1049400e+000
  6.7444216e-001  9.6253799e-001  1.3210141e+000  8.7060316e-001  2.7777440e+000 -1.7222679e+000
  6.8791621e-001  2.2976721e+000  1.3732608e+000  3.7324037e-001  1.8709821e+000  2.4499248e+000
  8.4986789e-001  3.2967749e+000  9.1252758e-001  4.8471982e-001  1.4468763e+000  7.8345926e-001
  2.7241343e-001  1.7080290e+000  1.3846442e+000  3.9495312e-002  5.8543526e+000  1.8814636e+000
  4.0450735e-001  2.0510604e+000  1.3748291e+000  2.4968244e+000  4.8754526e+000  1.7517264e+000
  2.3713576e-001  4.3381682e+000  1.2065962e+000  5.3579345e+000  5.1823447e+000  1.6376757e+000
  3.7594803e-001  4.6282211e-001  1.7719282e+000  1.8198050e+000  5.3416947e+000  3.2040987e+000
  7.7402668e-001  6.3527150e+000  7.8977481e-001  6.5033638e+000  5.3160427e-001  4.6874506e+000
  3.7028139e-001  2.7310576e+000  1.5731214e+000  1.9017522e+000  1.1123113e+000  4.5545419e+000
  2.0415558e-001  1.1482244e+001  9.8926734e-001  3.2679110e+000  4.5180980e+000  4.4526442e+000
  4.9793084e-001  4.3449308e+000  1.0464115e+000  5.3159974e+000  5.7051912e+000  7.0164595e-001
  6.4900663e-001  3.1347999e+000  9.5998058e-001  3.2112734e-001  3.1336250e+000 -5.5010138e-001
  3.8575328e-001  4.4527148e+000  1.2751747e+000  1.2771218e-001  3.0785568e+000  3.0185886e+000
  7.6935469e-001  6.4789691e-001  1.1840451e+000  3.8700619e-001  3.7422151e+000  1.8233302e+000
  8.6228707e-001  3.1269048e-001  1.6924643e+000  2.3549715e+000  4.6308136e+000  3.0126898e+000
  5.5076062e-001  8.5733142e-001  1.3098342e+000  2.3142911e-001  6.9528474e+000  2.0560758e-001
  7.2663488e-001  7.0788934e+000  1.1522767e+000  1.9224488e+000  3.9553588e+000 -2.1832895e+000
  3.6382415e-001  2.2026539e+000  9.4946087e-001  3.5868274e+000  3.3371490e+000  4.1110634e+000
  9.8943627e-001  1.5902100e+000  1.2287617e+000  7.4869309e-001  3.7927288e+000 -1.5616385e-001
  8.8807964e-001  2.0498821e+000  1.0002692e+000  4.4387465e-001  9.8996329e-001  1.8997857e+000
  7.2780728e-001  2.2287323e+000  1.5503084e+000  1.3709333e-002  1.5001838e+000  2.8344929e+000
  8.5365047e-001  3.7527341e+000  1.5115775e+000  2.6874150e+000  4.8273033e+000 -8.4226958e-001
  7.8156353e-001  5.5317499e+000  1.6948266e+000  3.0146156e+000  7.3586539e+000 -9.3921737e-001
  9.6012597e-001  1.7154319e+000  1.0779282e+000  1.7638656e-001  1.2831930e+001  1.5415856e-001
  5.4499972e-001  2.2720115e+000  1.0834804e+000  3.7546216e+000  7.1478076e+000  1.1137744e+000
  8.1858332e-001  1.2543123e-001  9.3253285e-001  3.2140260e+000  2.9818678e+000  2.0849573e+000
  3.7370135e-001  8.1556139e-001  1.2927204e+000  6.5130491e-002  3.4201956e+000  4.6654831e+000
  6.6920405e-001  6.7543921e+000  7.2069699e-001  6.0466009e+000  1.2494869e+000 -6.4047086e-001
  8.7121715e-001  1.6002804e+000  1.4680196e+000  8.9878063e-001  4.0716823e+000  5.1216722e+000
  6.4498354e-001  4.5987613e-001  1.1319413e+000  3.3609110e+000  5.1449172e+000  2.5084720e-001
  7.2672643e-001  1.0895964e+000  1.0970004e+000  1.0549604e-001  4.2741365e+000  1.4770951e+000
  8.0664150e-001  6.1541783e+000  1.2052711e+000  8.9248592e-001  1.2750038e+000  4.7170150e+000
  9.2425732e-001  6.4239768e-002  1.2492061e+000  4.3666509e+000  5.8323059e+000 -2.0332560e-001
  7.1874887e-001  2.7611572e+000  8.5517981e-001  6.3593899e+000  7.3878054e+000  8.6096435e-001
  8.2459992e-001  3.4438011e+000  1.3682634e+000  4.5821315e+000  1.6025503e+000  1.8550024e+000
  8.6400030e-001  7.7786508e+000  1.1010084e+000  8.4327514e-001  2.2665197e+000  3.7468520e-001
  6.8601316e-001  4.2007933e+000  1.2476517e+000  3.1562587e-001  2.7080898e+000  2.6857839e+000
  8.4525949e-001  6.5185189e-001  5.9819505e-001  8.6472946e-004  5.3925321e+000  6.0691976e+000
  3.7632987e-001  8.6209600e+000  1.2947384e+000  7.7625413e+000  1.3995481e+000  2.2760755e+000
  4.9969258e-001  1.7948995e+000  7.3421223e-001  9.9041556e-002  2.7884215e+000  4.6417301e+000
  8.4699532e-001  8.8969710e-002  1.0616720e+000  1.9135248e+000  4.8062244e+000  2.0544122e+000
  4.8722172e-001  1.4054057e+000  8.7224346e-001  7.0172492e-001  2.0555027e+000  1.0397547e+000
  8.0233240e-001  5.4977995e+000  1.1794477e+000  8.7550392e-001  1.1812367e+001 -2.6614042e-001
  7.9228310e-001  5.7343950e+000  1.1468273e+000  6.6700078e-001  2.4062240e+000  5.9261525e+000
  7.3792331e-001  2.0662658e+000  7.3653901e-001  1.8443355e+001  4.3268701e-002  8.9921362e-001
  7.3597628e-001  2.1576175e+000  1.1309910e+000  2.0451612e+000  3.4416269e+000  4.5945683e+000
  7.9480860e-001  2.4461179e+000  1.5693607e+000  5.5821199e-002  7.9920771e-001 -6.4087368e-001
  7.6469762e-001  1.8437996e+001  1.3794223e+000  3.3200085e-001  6.4527529e+000 -3.4947054e-001
  6.8309265e-001  4.6064064e-002  1.6351215e+000  5.8168199e-001  1.0826408e+000  3.5149108e+000
  5.6381564e-001  7.2408713e-001  1.0481222e+000  1.4787621e+000  7.5464863e+000  2.4133271e+000
  4.7724363e-001  1.1209196e+000  7.7553100e-001  8.0851952e+000  3.5578950e+000  4.4142657e+000
  5.6006578e-001  1.6919083e-001  9.0683034e-001  2.1888539e-001  1.5744333e+000  1.7690804e+000
  7.4217012e-001  5.6692108e+000  1.6548179e+000  1.6773696e+000  1.7148198e+000 -1.4168431e+000
  7.8386907e-001  4.9052212e+000  9.2406441e-001  5.8402721e+000  5.5732710e+000  5.1651679e-001
  7.3241741e-001  3.5042194e+000  1.4542459e+000  1.6491594e+000  2.0296945e+000 -3.8224118e-002
  5.6100409e-001  1.4921378e+000  1.1733698e+000  4.9484813e-001  1.5100559e+000  1.5740207e-001
  6.2766736e-001  4.4436028e+000  8.7390483e-001  8.9693184e+000  3.0689433e+000  7.0945351e-002
  9.0014663e-001  4.3083510e-001  7.8974181e-001  1.1293614e-001  4.1117687e+000  3.3219865e+000
  6.1132128e-001  1.9886606e+000  1.2069776e+000  3.0131187e-001  1.6731593e+000 -2.5645652e-001
  7.2742313e-001  1.6575739e-001  1.1705702e+000  2.3424191e-001  2.0751339e+000  3.5911475e+000
  3.0668481e-001  2.7691907e+000  1.3379468e+000  5.3583392e+000  2.8295091e+000  3.8742210e-001
  9.1991216e-001  5.9869009e-002  1.3636531e+000  2.7712962e+000  1.2261725e+001  1.7340585e+000
  6.6381871e-001  7.9794799e-001  1.0815336e+000  2.9997448e-002  4.3214295e+000  4.0773351e+000
  2.1974896e-001  2.5539364e+000  8.6705949e-001  4.2127137e+000  5.0374412e+000  4.6181760e+000
  8.1596156e-001  3.4815442e+000  1.5919986e+000  6.8867780e-002  2.4429198e+000  5.4302900e-001
  9.1916571e-001  2.7753333e-001  6.9716993e-001  3.4483761e+000  1.7398622e+000  2.2607314e+000
  5.1049310e-001  8.5773777e-001  9.4081200e-001  2.8230501e+000  3.3902086e+000  1.1537116e+000
  8.2038336e-001  1.9371447e-001  1.0685903e+000  1.4409929e+000  6.3440399e+000  2.7938175e-001
  4.1009695e-001  7.0048579e-001  8.4249934e-001  8.9822216e+000  4.4443994e+000 -6.0121399e-002
  8.4526395e-001  5.2563698e+000  1.3857547e+000  1.9977715e-001  5.5023154e+000 -1.1451596e+000
  8.8570115e-001  1.5488206e+000  7.5570489e-001  4.3508734e-001  2.9647614e+000  2.4561908e+000
  7.7191694e-001  1.2511550e+000  8.4911069e-001  2.5753284e+000  4.2023816e+000  4.5980982e+000
  6.9817680e-001  4.9328017e+000  1.0258482e+000  2.1317733e-002  5.9179591e+000  2.0359908e+000
  4.6818821e-001  5.8047375e+000  1.0827147e+000  1.4054469e+000  2.4659847e+000  8.3810870e-001
  9.7202714e-001  1.3026527e+000  9.6083038e-001  4.1559051e+000  3.3496975e+000  1.4134631e+000
  9.2938392e-001  9.9142195e-001  1.4651073e+000  6.0827869e-002  1.1744531e+000  3.4773212e+000
  5.8662561e-001  8.3229839e-001  9.1044990e-001  8.2057585e-001  1.2973889e+001  3.6739532e+000
  9.7981877e-001  1.2762244e+000  1.2418496e+000  7.4469652e+000  2.4454250e+000  2.3410118e+000
  7.1073424e-001  7.4132533e-001  1.0133839e+000  4.2296761e-001  4.4203649e+000  4.1413716e+000
  9.1396301e-001  9.0368171e+000  7.8544314e-001  9.4316875e-002  3.0519185e+000  2.8573742e+000
  7.8276442e-001  7.5959869e-001  1.3289912e+000  2.4033183e-001  3.6961175e+000 -1.0643810e+000
  9.3113188e-001  5.3290403e+000  1.2132782e+000  1.0452185e-001  2.5125067e+000  4.4352390e+000
  6.5092521e-001  3.8958124e+000  1.7215431e+000  7.9029160e-001  1.4180664e+000  2.8729476e+000
  8.0022696e-001  1.5933234e+000  1.7021645e+000  6.3382276e-002  1.0529949e+001  2.9675788e+000
  4.7289126e-001  2.7688124e-001  9.3252213e-001  2.6439623e-001  2.7731055e+000  1.0067790e+000
  6.0991306e-001  9.9847534e-001  5.1690798e-001  2.1504038e+000  2.5281451e+000  2.1192901e+000
  7.5565768e-001  2.0263963e+000  1.1710043e+000  2.7146287e+000  2.6676057e+000  4.3258199e+000
  9.3557591e-001  2.9997796e-001  1.6896550e+000  7.9405535e-001  3.9496710e+000 -1.7244776e+000
  4.2595649e-001  6.7704284e-001  1.0863249e+000  2.1144187e-001  5.8431625e+000  5.0135270e+000
  6.8638591e-001  1.9582392e+000  8.6308746e-001  2.0588463e+000  1.4959990e+001  2.4085826e+000
  6.4926643e-001  9.3063126e+000  1.6791674e+000  5.8151971e-002  4.3993636e+000  4.5737451e+000
  8.1449000e-001  7.8609318e+000  8.6224332e-001  1.1677589e+000  5.8862006e+000  3.8996523e+000
  6.9316627e-001  1.1929528e+000  1.0587654e+000  1.9144118e+000  4.9942090e+000  4.0579847e-001
  9.1220333e-001  1.8690331e+000  1.7397205e+000  1.3615239e-001  2.1946115e+000  3.4828471e+000
  7.3669171e-001  8.3068446e-001  1.2492873e+000  3.2847426e-001  7.1676966e+000  3.0601614e+000
  8.3132983e-001  5.7138320e+000  1.6518386e+000  2.8154062e+000  1.0705647e+001  4.1447321e+000
  6.2986396e-001  2.7151985e+000  1.1004092e+000  2.7062046e-002  2.9288820e+000  3.3487062e+000
  7.9142683e-001  2.9988306e+000  1.6381646e+000  3.8430252e+000  3.7341155e+000 -2.4906155e+000
  8.9758533e-001  4.0268338e+000  1.2681912e+000  1.3353033e+000  7.2445592e+000  1.5039361e+000
  7.9854282e-001  3.9947214e+000  7.9134886e-001  3.9512221e-001  3.5312303e+000  8.0450283e-001
  6.5421440e-001  1.0564721e-001  1.0625799e+000  1.1416506e+000  2.0448789e+000  1.2906551e+000
  3.8867300e-001  1.7456635e+000  6.7507483e-001  2.2874196e+000  5.3790595e+000 -2.8887696e-001
  3.6762773e-001  2.5686640e+000  1.6386710e+000  5.5021889e-001  2.0124859e+000  2.2930494e+000
  6.6613429e-001  2.2349550e-001  9.6140681e-001  8.8688351e-002  5.3311686e+000  3.4223805e+000
  7.1655395e-001  1.1658580e+000  1.8338380e+000  1.3773356e+000  8.0730304e+000  4.0826219e+000
  6.2714394e-001  3.4959802e+000  1.3226742e+000  8.3729621e-001  4.9414378e+000  3.0096162e+000
  7.6412102e-001  5.7854288e+000  1.1202256e+000  1.2444164e+000  1.0658007e+001 -2.0107379e+000
  4.8011853e-001  2.8323065e+000  1.4152974e+000  3.5769048e+000  3.5459096e+000 -1.3049018e+000
  7.5208258e-001  3.7980540e+000  1.1982769e+000  4.5405187e-001  3.0471441e+000 -9.2052546e-001
  7.3438936e-001  3.0340515e+000  8.8875088e-001  2.9322081e+000  2.8293238e+000 -6.9015324e-001
  4.7845412e-001  4.8776868e-001  1.4854160e+000  3.4263668e-001  7.2462213e+000  4.6815976e+000
  6.7838543e-001  1.9636819e+000  1.3153077e+000  2.0495757e+000  7.4686288e+000  1.3496819e+000
  4.4843270e-001  9.9266093e+000  9.6159834e-001  5.6594720e-001  7.1117322e+000  6.2558427e+000
  9.0939565e-001  8.4958839e+000  9.2245606e-001  9.4372777e+000  2.1366471e+000  2.7359228e+000
  7.1456718e-001  2.6386417e+000  1.3661252e+000  2.0451795e+000  8.9088256e+000  2.0718563e+000
  8.1113626e-001  2.7957737e-001  1.3031962e+000  4.9039544e-001  3.8998569e+000  1.8490660e-001
  9.0444412e-001  4.8289665e-001  1.4535142e+000  2.8574693e+000  3.8496216e+000  1.9706129e+000
  9.5153042e-001  3.7625105e+000  6.0967550e-001  1.1979756e+000  1.7189322e+001  4.4306246e+000
  9.8384236e-001  2.2422343e-001  1.7210145e+000  1.6227181e+000  1.6549559e+000  8.5649065e-001
  7.1625385e-001  1.2456158e+000  1.5067291e+000  1.0064437e+000  2.8137964e+000  3.4536571e+000
  6.4850626e-001  3.8747443e-001  1.3552342e+000  2.1222642e+000  1.0794300e+001  9.5479852e-001
  5.6959541e-001  3.2126406e+000  1.0597472e+000  4.5755130e+000  6.4759200e+000  5.1297980e+000
  8.8377004e-001  9.9491086e-002  9.4719680e-001  1.8159559e-001  1.2865208e+000  9.5093249e-001
  8.7442148e-001  9.9208072e-001  8.0141673e-001  5.9190572e+000  2.9592997e+000  4.0609424e-001
  8.8581198e-001  1.0338025e+001  1.3565892e+000  4.6774519e+000  1.3251254e+001  2.4090824e+000
  7.6291277e-001  2.3187465e+000  1.2136824e+000  1.6147895e-001  3.2959297e+000  3.7928276e+000
  2.6266739e-001  9.0938841e+000  1.0671742e+000  5.7689375e-001  7.5005562e+000  4.9520052e+000
  5.8498091e-001  3.2810679e-001  7.2717379e-001  6.5975318e+000  2.2831087e+000  3.0649912e+000
  7.5560813e-001  6.2119373e+000  1.4239164e+000  2.6038405e-001  6.6064219e+000  2.8341916e+000
  4.8398707e-001  7.8098005e-001  1.1094355e+000  1.6805579e+000  2.3656551e+000  1.2431393e+000
  4.9339084e-001  1.2966183e+000  9.4687162e-001  1.3953129e+000  7.4957272e+000  3.6793863e+000
  8.9733653e-001  1.2910331e+000  1.3747145e+000  7.3327405e+000  1.0583130e+001  4.5546138e+000
  7.4028523e-001  2.9506697e-001  1.0665933e+000  1.2377758e+000  5.7768195e+000 -2.6439249e-001
  4.4458803e-001  9.9911024e-001  8.9283036e-001  1.4074684e-001  1.1730652e+001 -2.9441828e-001
  8.2026336e-001  1.3178217e+000  6.7320392e-001  1.2241965e+000  6.8267814e+000  2.3921640e+000
  9.4726425e-001  8.8980561e+000  1.2819143e+000  6.5116498e+000  1.2067388e+001  1.6517296e+000
  5.4114295e-001  2.7750740e+000  1.2075016e+000  1.8010885e+000  2.3399636e+000  1.3721273e+000
  2.3370466e-001  1.6827155e+000  8.4077244e-001  6.5648594e-003  3.8241805e+000  1.4245318e+000
  6.1542166e-001  1.6378583e-001  6.4893705e-001  7.1008183e+000  1.2909226e+000  2.9629034e+000
  7.0380910e-001  7.0355676e+000  1.3881139e+000  7.0862444e-001  8.5172461e+000  3.6109793e+000
  8.0369994e-001  1.7993737e-001  1.0380465e+000  5.3413333e+000  7.0053593e+000  2.7305569e+000
  6.0148883e-001  4.5175488e-001  1.0221369e+000  1.3729056e-001  6.3613021e+000  1.7429117e+000
  7.3875310e-001  6.1192185e-001  1.6795261e+000  3.1596197e+000  8.0522017e+000 -1.2561105e+000
  2.5021410e-001  1.2773009e-001  1.4270379e+000  5.4900551e+000  9.4597446e-001  3.6025991e+000
  6.9221076e-001  6.9780205e+000  1.7801345e+000  8.6237202e-002  1.2364014e+000  2.9058440e+000
  6.5934917e-001  1.8104199e+000  9.7664708e-001  6.5466015e+000  5.5295162e+000  2.5596249e+000
  6.4701507e-001  2.8430034e+000  1.3893134e+000  8.5017464e+000  6.1610856e+000  3.2583082e+000
  9.1634644e-001  8.1183081e-001  1.3239937e+000  6.6086391e+000  1.1708881e+001  3.9391907e+000
  9.8367621e-001  5.5430305e+000  1.1414384e+000  8.3192931e-001  4.8230738e+000  1.7667381e+000
  5.1173149e-001  5.9938450e+000  1.4114089e+000  3.3589238e+000  5.1399630e+000  2.7895288e+000
